Filename,Line number,Column number,Producer component:Message number,Message text,Severity,Suppression type bitmask,Suppression justification,Rule Group,Rule Text,Team,Components
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,91,11,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,149,140,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,149,151,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,149,167,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,149,187,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,150,58,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,152,17,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,153,17,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,155,17,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,156,17,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,158,11,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,162,11,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,172,27,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,173,27,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,180,11,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,181,11,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,182,11,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/preprocess/fusiondy_obj_preprocess.hpp,183,11,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/contour_fusion_runnable_internal_state.h,7,16,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,10,15,qacpp-5.3.0:2300,The object 'semseg_thres' is in the global scope.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,10,15,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,11,15,qacpp-5.3.0:2300,The object 'freespace_thres' is in the global scope.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,11,15,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,12,15,qacpp-5.3.0:2300,The object 'depth_thres' is in the global scope.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,12,15,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,13,15,qacpp-5.3.0:2300,The object 'uss_thres' is in the global scope.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,13,15,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,14,15,qacpp-5.3.0:2300,The object 'xodom_thres' is in the global scope.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,14,15,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,16,15,qacpp-5.3.0:2300,The object 'timesync_thres' is in the global scope.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,16,15,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,18,37,qacpp-5.3.0:2300,The object 'm_fault_info' is in the global scope.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFaultEvent.hpp,25,41,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,19,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,20,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,21,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,22,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,23,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,24,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,25,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,26,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,27,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/fusionst/runnables/static_fusion/contour_fusion/include/degradation/ContourFusionFaultCommon.hpp,28,7,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",staticfusion,asw/asw/fusionst/
asw/asw/loc/gateways/loc_gateway/src/InterfaceHandler.inl,179,5,qacpp-5.3.0:4290,'tmp_ori_info_not_rw_flag' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/gateways/loc_gateway/src/InterfaceHandler.inl,358,5,qacpp-5.3.0:4290,'tmp_lloc_not_wr_flag_expect' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/gateways/loc_gateway/src/InterfaceHandler.inl,453,5,qacpp-5.3.0:4290,'tmp_ori_info_not_rw_flag' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/gateways/loc_gateway/src/InterfaceHandler.inl,484,5,qacpp-5.3.0:4290,'tmp_lloc_not_wr_flag_expect' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/gateways/loc_gateway/src/LocGatewayUserImpl.cpp,400,13,qacpp-5.3.0:4290,'chunk' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/gateways/loc_gateway/src/LocGatewayUserImpl.cpp,421,13,qacpp-5.3.0:4290,'chunk' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/gateways/loc_gateway/src/LocGatewayUserImpl.cpp,437,13,qacpp-5.3.0:4290,'chunk' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/gateways/loc_gateway/src/LocGatewayUserImpl.cpp,474,13,qacpp-5.3.0:4290,'chunk' of scalar type is modified in the conditional expression.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,49,34,qacpp-5.3.0:2300,The object 'public_acan_VCU_9_A_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,51,35,qacpp-5.3.0:2300,The object 'public_acan_BCS_11_A_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,53,35,qacpp-5.3.0:2300,The object 'public_acan_BCS_10_A_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,55,34,qacpp-5.3.0:2300,The object 'public_acan_BCS_6_A_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,57,34,qacpp-5.3.0:2300,The object 'public_acan_BCS_5_A_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,59,34,qacpp-5.3.0:2300,The object 'public_acan_BCS_9_A_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,61,32,qacpp-5.3.0:2300,The object 'public_acan_SAS_1_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_common/include/common.h,63,34,qacpp-5.3.0:2300,The object 'public_acan_BCS_2_A_Rx_Queue' is in the global scope.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,107,31,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,145,80,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,149,31,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,645,31,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,647,31,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,649,31,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,651,31,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,653,31,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/src/vhm_handler.cpp,707,70,qacpp-5.3.0:4283,This non const reference parameter is not modified.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/vhm_provider/vhm_handler/include/vhm_handler/vhm_handler_runnable_internal_state.h,10,24,qacpp-5.3.0:2427,Direct use of fundamental type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,22,29,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,24,29,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,36,28,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,38,28,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,47,79,qacpp-5.3.0:4283,This non const reference parameter is not modified.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,65,33,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,109,33,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,218,29,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,221,29,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,241,48,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,260,66,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,419,33,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,422,33,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,486,70,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,780,53,qacpp-5.3.0:4283,This non const reference parameter is not modified.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,795,53,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,864,29,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,874,53,qacpp-5.3.0:4283,This non const reference parameter is not modified.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom_handler.cpp,963,29,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/odometry/per_odom/src/per_odom.cpp,322,29,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,149,29,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,152,29,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,155,29,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,158,29,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,283,17,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,286,17,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,295,17,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,298,17,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,417,29,certcppcm-2.3.0:5017,"Use of 'void *memset(void *,int,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,430,56,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,"R1, R2",rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,430,62,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,"R1, R2",rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
asw/asw/loc/runnables/apa_slam/src/functional_code.cpp,432,62,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",loc,asw/asw/loc/
